film_id,budget,revenue,dir_id
46776,0,6126237,6156
46777,8500000,19125401,4850
46778,9000000,4777465,5285
46779,9000000,4350774,6157
46780,0,0,5702
46781,9000000,0,6158
46782,9000000,2955039,5932
46783,9000000,0,5754
46784,0,0,5677
46785,0,1053788,5715
46787,9000000,18663238,5752
46789,9000000,0,4991
46790,6000000,14348529,6161
46791,9000000,0,5709
46792,9000000,771499,6162
46793,5000000,140666,5888
46794,6500000,0,6163
46795,9000000,1046166,6164
46796,0,0,5804
46797,0,0,6165
46798,9000000,0,6166
46799,5000000,328203506,6167
46800,0,0,6168
46801,8800000,0,6169
46802,7347125,0,6170
46803,0,20374201,6171
46804,86000000,14373825,6172
46805,0,0,4975
46806,9000000,0,6173
46807,8500000,32222567,4892
46808,7000000,39462438,5181
46809,9250000,29174648,6174
46810,8500000,22456509,6175
46811,9000000,2500000,6176
46812,0,0,6177
46813,0,0,5451
46814,12000000,20138836,5628
46815,8500000,43528634,6178
46816,22000000,5271666,6179
46817,0,0,6180
46819,8500000,4440055,6003
46820,12000000,42345360,6046
46821,9000000,6108720,5712
46822,8000000,1997807,6182
46823,0,0,6183
46824,6500000,22889018,6184
46825,7700000,46000000,6185
46826,8250000,30000000,6186
46827,0,188126,6056
46828,10000000,0,6187
46829,8000000,213928762,4927
46830,0,76657000,6188
46831,8500000,38697217,6189
46832,8500000,5001655,5184
46833,8200000,286214286,5379
46834,8000000,69821334,4846
46835,8000000,100523181,6190
46836,8000000,52287414,5101
46837,5000000,82719885,5222
46838,0,0,6191
46839,8000000,43000000,6192
46840,8000000,27362712,5923
46841,0,0,6193
46842,8000000,39187783,5452
46843,0,0,6194
46844,8000000,26049082,6195
46845,0,0,6196
46846,0,0,6197
46847,8000000,0,4847
46848,6500000,81974493,6198
46849,14000000,18090181,5307
46850,8000000,22593409,5269
46851,8000000,18948425,6199
46852,8000000,17460020,5983
46853,8000000,29010817,6200
46854,7000000,34266564,6201
46855,8000000,16856124,5519
46856,8000000,12671300,6202
46857,8000000,10629321,6203
46858,0,0,5826
46859,0,25288872,6204
46860,8000000,74952305,5090
46861,0,8880705,6205
46862,8000000,8279017,5536
46863,8000000,10130000,5805
46864,8000000,0,4818
46865,0,0,5688
46866,8000000,0,6206
46867,0,25966555,5826
46868,8000000,5659286,5717
46869,8000000,18124262,5709
46870,8000000,0,6207
46871,8000000,2275557,5868
46872,0,0,5186
46873,8000000,6491240,6208
46874,7200000,0,5573
46875,0,92,5736
46876,8000000,589304,6209
46877,0,0,6210
46878,0,0,6211
46879,8000000,63464861,6212
46880,8000000,852872,6213
46881,8000000,458232,6214
46882,0,0,6215
46883,0,0,6216
46884,0,0,5364
46885,8000000,426224,6217
46886,0,0,6218
46887,8000000,3453043,5353
46888,8000000,0,6219
46889,0,0,6220
46890,8000000,143451,6221
46891,0,0,6222
46892,8000000,53086,6223
46894,22000000,413454,5294
46895,8000000,2019009,6224
46896,0,0,6225
46898,0,2455831,6226
46899,8000000,0,5304
46900,7800000,22441323,6207
46901,0,0,6227
46902,0,882290,6228
46903,8000000,0,6229
46904,7500000,145793296,5304
46905,0,0,5418
46907,7700000,0,6231
46908,6500000,24793509,5450
46909,10200000,35619521,6232
46910,7500000,26096852,5873
46911,10284523,11588205,5736
46912,7500000,0,6233
46913,6500000,12633747,5555
46914,7500000,4245870,5713
46915,0,0,6234
46916,7500000,3347647,6235
46917,8000000,10848783,5982
46918,0,0,5088
46919,0,0,6236
46920,7500000,0,5549
46921,7500000,0,6237
46922,8000000,5634828,6238
46923,12500000,0,6239
46924,0,0,6240
46925,7300000,0,6241
46926,0,0,5017
46927,7500000,19000000,6242
46928,7000000,1333124,5853
46929,7300000,10329747,6243
46930,0,2400000,6244
46931,7500000,231411584,5450
46932,7500000,0,6245
46933,7200000,116019547,6246
46934,6000000,245066411,5179
46935,4000000,92921203,5209
46936,7500000,60722734,4778
46937,7000000,116700000,6003
46938,7000000,167221571,4909
46939,0,0,4849
46940,7000000,161777836,6246
46941,7000000,0,5112
46942,0,55447968,6247
46943,6600000,37710610,6069
46944,7000000,54600000,5059
46945,7000000,49084830,5201
46946,7000000,25405445,5097
46947,9000000,25000000,6248
46948,7000000,97572000,6246
46949,7000000,20256975,5593
46950,0,0,5429
46951,0,21268532,6249
46952,7000000,36433975,6250
46953,7000000,14702438,5123
46954,0,0,5849
46955,700000,17986781,5923
46956,7000000,14011454,5392
46957,7000000,16829545,5849
46958,0,0,6251
46959,7000000,31430334,5135
46960,7500000,0,6252
46961,7000000,0,5362
46962,7000000,14618727,5856
46963,7000000,0,6253
46964,7000000,8373585,4809
46965,7000000,7292175,6214
46966,7000000,0,6134
46967,0,0,4880
46968,0,0,4951
46969,7,5,6254
46970,7000000,4720371,6255
46971,7000000,29385320,6149
46972,7000000,0,4944
46973,7000000,0,6095
46974,0,0,6256
46975,7000000,2062066,5970
46976,7000000,0,5975
46977,7000000,6038942,6257
46978,0,0,6258
46979,7000000,0,6259
46980,7000000,1246141,5182
46981,7000000,0,6238
46982,0,0,6260
46983,0,0,5342
46984,8000000,0,5330
46985,7000000,1429299,6261
46986,0,0,6262
46987,7000000,382946,6263
46988,0,523511,5345
46989,3500000,0,5283
46990,7000000,0,6264
46991,7000000,573335,6064
46992,7000000,453079,6265
46994,7000000,46488,6267
46995,0,0,6268
46996,6000000,30471,6203
46998,7000000,0,5179
47000,0,0,6271
47001,0,41410568,5087
47002,7000000,8900000,6272
47003,6900000,7993039,5535
47004,0,7000000,5113
47005,0,0,6273
47006,7000000,0,6274
47007,0,0,6275
47008,0,0,6276
47009,6800000,0,6277
47010,6900000,44287131,6278
47011,6800000,7103838,5254
47012,0,0,5163
47014,4000000,0,4898
47015,6500000,255273813,5467
47016,7,7,6280
47017,6500000,57504069,5024
47018,6500000,54215416,6281
47019,0,0,6282
47020,6500000,31899000,4967
47021,6500000,0,4815
47022,6500000,28451622,4813
47023,6500000,13368437,6204
47024,6500000,12376563,5379
47025,0,10,6283
47026,0,0,6284
47027,6500000,17693675,5657
47028,6500000,11850214,4830
47029,6500000,2025032,6285
47030,6500000,2401510,6286
47031,6500000,1548955,5860
47032,0,0,6287
47033,6500000,1521261,6288
47034,6500000,0,6289
47035,0,8159508,5668
47036,6400000,78371200,4762
47037,4800000,79384880,6290
47038,10000000,0,5084
47039,4000000,14237000,6291
47040,6000000,2122561,5369
47041,6000000,181813770,5921
47042,6000000,138530565,4839
47043,6000000,119114517,5697
47044,6000000,102308889,6292
47045,6000000,102272727,6293
47046,6000000,0,5111
47047,6000000,43656822,5379
47048,6000000,39846344,5130
47049,0,0,6294
47050,6000000,25059640,5923
47051,6000000,23341568,4772
47052,8000000,22168359,5008
47053,5000000,38275483,4963
47054,6000000,44703995,4881
47055,6000000,20400000,6295
47056,0,0,6002
47057,6000000,50244700,5227
47058,0,0,5195
47059,6000000,18197398,6296
47061,6000000,18750246,6002
47062,0,0,5132
47063,6000000,58000000,5263
47064,6000000,12000000,6298
47065,6000000,48027970,5131
47066,5000000,11642254,6299
47067,5000000,9206470,5535
47068,6000000,7518876,6300
47069,0,0,5685
47070,6000000,6852450,6301
47071,6000000,13231461,6302
47072,0,0,6303
47073,6000000,6670712,6304
47074,6000000,19560274,6305
47075,7000000,6230276,6306
47076,6000000,10409377,5330
47077,0,0,5973
47078,0,0,6307
47079,5500000,5483299,6308
47080,6000000,4398989,6309
47081,0,0,6310
47082,6000000,3283371,5811
47083,0,0,6311
47084,6000000,2944752,5699
47085,6000000,2025238,6312
47086,0,0,6313
47087,6244087,638641,6314
47088,6000000,2899975,5452
47089,6000000,0,6315
47090,0,0,6257
47091,6000000,869325,6316
47092,6000000,399611,6317
47093,0,0,6111
47094,6000000,0,5687
47095,134005,1332231,5162
47096,6000000,0,6318
47097,0,0,5888
47098,0,0,6319
47099,6000000,69497,6320
47100,0,25,5414
47101,6000000,0,6321
47102,0,0,6322
47103,0,0,6323
47104,12000000,66351,5905
47105,6000000,0,6136
47106,6000000,0,6324
47107,0,0,6325
47108,5952000,2120439,5229
47109,5300000,3897799,6326
47110,6000000,32251,6327
47111,4000000,530048,6328
47112,0,0,6329
47113,5800000,6800000,5167
47114,0,0,6330
47116,0,0,6332
47117,3500159,76578641,6134
47118,0,0,6182
47119,5800000,7000000,5944
47120,0,126,6333
47121,5600000,18469680,6048
47122,0,531826,6158
47123,5500000,159616327,6292
47124,5500000,58972904,5420
47125,0,0,6334
47126,0,0,5375
47127,6000000,0,6335
47128,5500000,15700000,5087
47129,7000000,0,5746
47130,0,0,5527
47131,5500000,4865000,6336
47132,0,0,6337
47133,4361898,3031801,6338
47134,5000000,2466444,6339
47135,6500000,37295445,5195
47136,0,0,6340
47137,3850000,0,6341
47139,5500000,0,6342
47140,2200000,11502151,6343
47141,0,0,6344
47142,8000000,0,6345
47143,0,0,5430
47144,0,0,6346
47145,0,15699707,5839
47146,0,0,6347
47147,0,0,6348
47148,5500000,5000000,6349
47149,5100000,0,5656
47150,0,0,6350
47151,5000000,0,4794
47152,4000000,152925093,6056
47153,15000000,108286421,6351
47154,5000000,64282312,5655
47155,4900000,44107032,6352
47156,5000000,205703818,5684
47157,5000000,103590271,6353
47158,5000000,44793222,4926
47159,5500000,99067206,6354
47160,5000000,142817992,5684
47161,4100000,36000000,6355
47162,5000000,41833347,5639
47163,11000000,34872033,5597
47164,8000000,60378584,6356
47165,5000000,28200000,5568
47166,5000000,86362372,6357
47167,5000000,26010864,5265
47168,5000000,55198285,5406
47169,3300000,64110728,6358
47170,9000000,39723096,4765
47171,5000000,44030246,6359
47172,5000000,26888376,5369
47173,5000000,110000000,5323
47174,4600000,23198652,6360
47175,0,0,6361
47176,3500000,20659423,6362
47177,0,0,6363
47178,5000000,0,6364
47179,0,0,6365
47180,10000000,17273593,6366
47181,5000000,24804129,5008
47182,0,0,6367
47183,5000000,40100000,5986
47184,0,0,5561
47185,0,0,5777
47186,5000000,43884652,6368
47187,5000000,15000000,6369
47188,5000000,19905359,6370
47189,5000000,14000000,6371
47190,5000000,368744044,5260
47191,5000000,31724284,6372
47192,5000000,15116634,6373
47194,4000000,30039392,4987
47195,0,0,6374
47196,5000000,13269963,6182
47197,5000000,17768757,5565
47198,5000000,0,6375
47199,0,0,5037
47200,5000000,12232628,6376
47201,5000000,25562924,6377
47202,5000000,16174377,6378
47203,5000000,54418872,5986
47204,0,14056528,6379
47205,5000000,12200000,6295
47206,20000000,21164799,6380
47207,0,0,6381
47208,4,25,6382
47209,0,0,5561
47210,5500000,0,6383
47211,0,0,6384
47212,8000000,3432342,6385
47213,0,0,5180
47214,5000000,0,6386
47215,5000000,7230000,6246
47216,5000000,0,6387
47217,0,6538177,6388
47218,5000000,0,6155
47219,5000000,5321508,5497
47220,5000000,5476060,4808
47221,5000000,9760104,4836
47222,0,0,6389
47223,5000000,4074023,6390
47224,5000000,3263585,5599
47225,4000000,41424067,6391
47226,5000000,4040588,6392
47227,0,0,6393
47228,5000000,3049135,4777
47229,5000000,4842699,5951
47230,5000000,2614773,6394
47231,5000000,1980338,5320
47232,5000000,8203235,5894
47233,5000000,0,5970
47234,5000000,2450846,6395
47235,5000000,5129058,6310
47236,5000000,742898,6396
47237,5000000,3220371,6397
47238,5000000,0,6398
47239,5000000,846704,6399
47240,7000000,560069,5228
47241,6000000,0,5617
47242,0,0,6400
47243,0,0,6401
47244,0,0,6402
47245,5000000,5476793,6403
47246,0,0,6404
47247,0,0,6405
47248,0,0,6406
47249,5000000,0,6407
47250,5000000,98450062,4854
47251,5000000,782102,4967
47252,0,0,6408
47253,5000000,0,6409
47254,5000000,0,6048
47255,0,0,6410
47256,0,0,5152
47257,0,0,5954
47259,5000000,0,6411
47260,5000000,0,6412
47261,0,0,6255
47262,0,0,6093
47263,15000000,0,5970
47264,0,0,6413
47265,5000000,0,4935
47266,0,0,6414
47268,5000000,0,5369
47269,0,0,6415
47271,5000000,17872796,6417
47272,1000000,24475416,5273
47273,4798235,209696,6418
47274,4800000,80578934,6232
47275,0,0,5549
47276,5000000,3099314,5762
47277,0,0,6419
47278,0,0,6420
47279,5000000,0,6421
47280,4700000,8025872,5385
47281,4638783,11000000,6314
47282,4800000,10337387,5853
47283,0,0,6422
47284,4,0,6423
47285,0,0,6424
47286,0,0,6425
47287,4600000,0,6426
47288,4700000,0,6427
47289,4600000,0,6428
47290,0,0,6429
47291,4500000,146198896,5393
47292,4500000,58853106,5921
47293,6000000,254700832,4797
47294,4500000,27092880,5696
47295,4500000,10400000,6430
47296,15000000,13060843,5195
47297,4500000,7011317,4805
47298,4500000,7390108,4881
47299,0,0,6431
47300,0,0,6432
47301,4500000,0,4839
47302,5000000,10429707,6433
47303,6000000,1270522,5583
47304,0,0,6434
47305,4500000,0,6435
47306,2000000,0,6436
47307,4500000,744816,6437
47309,0,0,6438
47310,0,0,6439
47312,0,623528,6441
47313,0,0,6442
47314,4500000,3606395,6443
47315,0,0,6444
47316,3000000,108981275,5187
47317,4400000,0,6445
47318,0,0,5629
47319,4500000,32000000,6446
47320,0,0,6447
47321,0,0,6245
47322,3730500,6294161,6448
47323,5000000,0,5711
47324,0,0,4977
47325,8000000,41400000,5486
47327,0,0,6449
47328,4200000,0,5113
47329,0,0,6107
47331,3705538,62548947,5193
47332,4000000,125728258,5705
47333,4000000,0,4991
47334,114000,30000000,4991
47335,4000000,119723856,5330
47336,4000000,38251425,5457
47337,4000000,36000000,6450
47338,4000000,44909486,4773
47339,4000000,187112,6451
47340,3600000,49800000,6452
47341,4500000,0,6453
47342,4000000,0,6454
47343,4000000,52425855,4810
47344,4000000,14400000,6059
47345,3500000,34705850,6455
47346,4000000,13008928,5227
47347,4000000,11744471,6456
47349,5000000,15179302,6458
47350,4000000,44349000,5535
47351,4000000,31584901,5457
47352,7000000,10229331,6459
47353,6000000,9000000,6459
47354,32000000,0,5794
47355,4000000,8200000,6430
47356,0,0,6313
47357,0,0,6460
47358,0,44000000,5332
47359,0,0,6380
47360,4000000,0,6461
47361,4000000,6000000,5686
47362,4000000,4630045,6108
47363,4000000,4300000,6462
47364,4000000,9304609,5803
47365,0,0,6463
47366,4000000,3468572,4839
47367,0,0,6002
47368,0,0,6464
47369,4000000,2426851,5150
47370,0,1919197,6465
47371,4000000,1104682,5369
47372,4000000,866999,6466
47373,4000000,0,6467
47374,0,0,6468
47375,0,1406224,6469
47376,0,0,6470
47377,0,0,6471
47378,4000000,0,6452
47379,0,641100,6472
47380,4000000,2365467,5231
47381,3000000,302204,6473
47382,1300000,354704,4958
47383,1500000,0,6474
47384,0,0,5540
47385,4000000,0,6475
47386,9500000,120000,6091
47387,0,0,5037
47388,0,0,5948
47389,16000000,318982,5626
47390,4000000,0,6476
47391,4000000,146402,6477
47392,650000,33245,6478
47393,0,0,5331
47394,0,0,6479
47395,4000000,355688,6480
47396,4000000,25345000,6141
47397,0,0,5487
47399,0,0,6482
47400,0,0,6483
47401,3950000,8000000,6484
47402,4000000,0,6485
47403,4000000,0,5471
47404,0,0,6486
47405,4000000,0,6191
47406,4000000,0,6487
47407,0,0,6488
47408,3900000,28350000,6319
47409,3800000,23689877,5615
47410,4000000,400176459,6489
47411,0,0,6490
47412,3800000,14873,6314
47413,3768785,8000000,6491
47414,967686,4270000,6492
47415,0,0,6493
47416,3500000,44462,6494
47417,3700000,2956000,6495
47418,3800000,0,6496
47419,4000000,13401952,5753
47420,3600000,44785053,5585
47421,3500000,257850122,5888
47422,3500000,83453539,5038
47423,5000000,0,6497
47424,3500000,28215918,5033
47425,3500000,27900000,5001
47426,3500000,14000000,6498
47427,3716946,5000000,6314
47428,3500000,13007551,6499
47429,3500000,12800000,6319
47430,3500000,12000000,5800
47431,3500000,12600000,5686
47432,3500000,40423945,6500
47433,0,0,6501
47434,3500000,9482579,6485
47435,10000000,6451628,4872
47436,2000000,33965843,5645
47437,0,0,6502
47438,3600000,5923044,4767
47439,0,0,6503
47440,1000000,0,6504
47441,0,0,6505
47442,3500000,4159678,6506
47443,0,0,6507
47444,3500000,113783,6508
47445,3500000,0,5206
47446,0,0,6509
47447,3500000,0,6510
47448,0,0,6511
47449,0,0,6418
47450,3500000,0,6512
47451,3500000,0,6513
47452,3500000,0,6514
47453,3500000,0,5148
47454,3500000,0,6515
47455,0,0,6516
47456,3440000,0,6517
47457,3400000,31063038,5629
47458,8000000,127392239,6518
47459,3500000,19504039,5712
47460,0,0,6519
47461,3000000,3830137,6520
47462,3300000,13092000,6521
47463,3300000,30641770,5546
47464,600000,4000000,6522
47465,3400000,0,6523
47466,0,0,6524
47467,3800000,16800000,6222
47468,0,19294144,5705
47469,0,0,5710
47470,4300000,0,5868
47471,3300000,45000,6525
47472,2000000,7,6526
47473,0,28814580,6527
47474,3200000,33395426,5096
47475,3200000,8000000,6528
47476,0,2277396,6529
47477,0,0,6530
47478,3200000,5332926,6465
47479,0,658573,6531
47480,2700000,141000000,5217
47481,2500000,124881062,6246
47482,2400000,0,6532
47483,3180000,9644124,6533
47484,4000000,16491080,5222
47485,0,0,5195
47486,3000000,177512032,6534
47487,0,0,5367
47488,4000000,35564473,5697
47489,0,0,4945
47490,3000000,29999213,6535
47491,3000000,20966644,5826
47492,3000000,89328627,6057
47493,3000000,77712439,5004
47494,3000000,19184015,6193
47495,3000000,17570324,6499
47496,3000000,18999718,6536
47497,3000000,23144499,5371
47498,16000000,68411275,6537
47499,3000000,19472057,6538
47500,3000000,33300000,5526
47501,3000000,15369573,5234
47502,2000000,7900000,5686
47503,3000000,25000000,6454
47504,3000000,15938065,6539
47505,3000000,13000000,5686
47506,3000000,11718595,4911
47507,0,229094,6540
47508,3000000,0,6063
47509,0,0,6541
47510,3000000,10400000,6499
47511,3000000,10000000,6144
47512,0,9016377,5882
47513,3000000,9012000,6542
47514,0,0,6543
47515,3000000,11176469,5535
47516,0,0,6544
47517,3000000,7282851,6379
47518,3000000,6804016,6063
47519,0,0,6545
47520,0,10422387,5243
47521,3800000,28200000,6546
47522,3000000,0,6547
47523,3000000,4109095,5628
47524,3000000,0,6204
47525,3000000,4000000,6548
47526,0,0,6549
47527,0,0,6550
47528,0,0,5185
47529,0,0,6551
47530,3000000,3076820,6552
47531,2962051,3011195,5930
47532,0,4069826,6103
47533,3000000,9879971,4843
47534,3000000,2807390,6437
47535,0,0,5614
47536,2800000,1826705,5369
47538,0,0,6553
47539,3000000,748453,6554
47540,3000000,0,6555
47541,3000000,0,6556
47542,0,0,6557
47543,3000000,2357852,6558
47544,0,0,6559
47545,0,0,5647
47546,3000000,11947954,6560
47547,0,0,6561
47548,0,0,6562
47549,2700000,0,6013
47550,0,0,6563
47551,0,0,6564
47552,3000000,0,6565
47553,3000000,22000,5776
47554,0,0,6566
47555,3000000,3387000,6567
47556,0,0,6568
47557,0,0,6569
47558,0,0,6570
47559,3000000,0,6571
47560,0,0,5430
47561,0,0,6572
47562,3000000,0,6573
47563,2500000,3200000,5756
47564,3,0,6574
47565,0,0,6575
47566,3000000,0,6576
47567,3000000,0,6577
47568,0,0,6578
47569,3200000,0,6579
47570,0,0,6580
47571,2900000,5596708,5144
47572,2900000,5000000,6533
47573,0,0,6581
47575,3000000,0,5951
47576,3000000,103735,6582
47577,0,0,5391
47578,2902660,0,6583
47579,0,0,6584
47580,8000000,23563727,5881
47581,2883848,25000000,6454
47582,2800000,19170001,6585
47583,2777000,33754967,6489
47584,2800000,86273333,5629
47585,2000000,5364858,4991
47586,0,0,6586
47587,0,0,6587
47588,2700000,37799643,6011
47589,0,0,6588
47590,0,0,6589
47591,2686000,6600000,6528
47592,0,0,6590
47593,2627000,5363000,6489
47594,2600000,119500000,5629
47595,2600000,32980880,6072
47596,2159280,10700000,6591
47597,0,0,5826
47598,0,0,6592
47599,2600000,3166000,6593
47600,2600000,553198,6594
47602,2600000,0,6596
47603,2540800,7200000,6597
47604,0,0,6598
47605,2500000,60141683,6380
47606,2500000,33400000,6599
47607,0,34585416,5468
47608,2500000,14400000,6600
47609,2500000,12348905,6601
47610,2500000,10000000,6039
47611,0,32230907,6602
47612,2500000,0,5283
47613,2500000,26781723,6308
47614,2500000,5535405,5535
47615,0,0,6603
47616,0,0,6604
47617,0,0,6605
47618,0,0,6606
47619,2500000,3325038,5992
47620,0,9726954,5960
47621,2500000,6854611,6607
47622,0,0,5088
47623,0,0,6608
47624,0,0,6609
47625,2500000,71904,6610
47626,0,0,6611
47627,14000000,0,6612
47628,0,0,5905
47629,2500000,107559,6613
47630,2500000,324138,4827
47631,0,0,6614
47632,2500000,0,6615
47633,35000000,0,6616
47634,2400000,5731103,5195
47635,0,0,6617
47636,30000000,495303,5982
47637,2500000,0,6618
47638,2380000,8176544,6346
47639,2500000,0,6619
47640,2361000,6892000,6491
47641,2450000,0,6620
47642,0,565592,5463
47643,2300000,11000000,6491
47644,0,0,5608
47645,0,0,6621
47646,2000000,0,6622
47647,2280000,83320000,6623
47648,0,0,6624
47649,4000000,36690067,5362
47650,2200000,21930418,6625
47651,0,0,6557
47652,0,0,6626
47653,0,0,6627
47654,2160000,9132000,6628
47655,2300000,0,6629
47656,0,0,6630
47657,0,0,6631
47658,0,0,6311
47659,2100000,23650000,6632
47660,0,480811,6633
47661,0,0,6634
47662,2100000,3330,6635
47663,1500000,30448000,6048
47664,0,0,6545
47666,0,0,6636
47667,0,0,6637
47668,2000000,78898765,5252
47669,0,0,6638
47670,2000000,18344729,5457
47671,2000000,14674076,6639
47672,2000000,18016290,5457
47673,2000000,13129846,6640
47674,2000000,24600832,4845
47676,2000000,11540607,5469
47677,2000000,13101672,6642
47678,2000000,70000000,4934
47679,1000000,34522221,6643
47680,2000000,7600000,6644
47681,2000000,9172000,6645
47682,8000000,1477676,6646
47683,0,0,6647
47684,0,6003587,6265
47685,2700000,15992615,5535
47686,2000000,20908467,4874
47687,2000000,4601043,5293
47688,2000000,7800000,6648
47689,2000000,13831503,6649
47690,0,13885802,5131
47691,2000000,4000000,6650
47692,0,0,6651
47693,2000000,7871522,6514
47694,6000000,11122090,6652
47695,0,0,6653
47696,2000000,5967038,4811
47697,2000000,2801508,5339
47698,2000000,2506446,4909
47699,0,0,6654
47700,2000000,5179037,6310
47701,2000000,11125849,6655
47703,2000000,1431623,6514
47704,2000000,1477002,6656
47705,2000000,0,6657
47706,0,876302,6658
47707,2000000,653621,6396
47708,0,0,6659
47709,0,0,6551
47710,2000000,563706,6660
47711,2000000,390659,4949
47712,0,0,6661
47713,0,0,6662
47714,2000000,124494,6663
47716,2000000,120620,5738
47717,3800000,111731,6664
47718,0,0,6346
47719,13500000,187674,4803
47721,0,0,6665
47722,0,0,6666
47723,0,0,5235
47724,0,0,6667
47725,2000000,54207,6668
47726,0,0,6669
47727,2000000,622806,6670
47728,0,0,6671
47729,0,3983997,5842
47730,0,0,5293
47731,0,0,6672
47732,0,0,6673
47733,0,0,6674
47734,1000000,0,6675
47735,100000,95000,6676
47736,2000000,0,6677
47737,2,0,6678
47738,2000000,11833696,5457
47739,0,0,6679
47740,0,0,6680
47741,2300000,0,6681
47742,2000000,0,6682
47743,14000000,0,6339
47744,2000000,0,6436
47745,0,0,6683
47746,0,0,6684
47747,0,0,6685
47748,0,0,6686
47749,7000000,0,6339
47750,0,0,5180
47751,0,0,5697
47752,0,0,6687
47753,0,0,6688
47754,2000000,0,6689
47755,2000000,0,6690
47756,19000000,0,6691
47757,0,0,5951
47758,1950000,0,6324
47759,1987650,19152480,5772
47760,0,864659,6692
47761,0,0,6693
47762,0,0,6694
47764,0,2957978,5847
47765,0,0,6696
47766,1900000,0,6697
47767,1800000,67738090,6698
47768,0,0,5305
47769,1800000,8000000,6648
47770,1800000,9440272,5089
47771,1800000,0,6699
47772,1800000,21107746,6700
47773,1700000,8844595,6701
47774,0,0,6702
47775,2000000,841733,6703
47777,0,621951,6076
47778,0,0,6705
47779,0,0,6706
47780,1800000,6800000,6536
47781,0,0,6499
47782,0,0,6707
47783,0,0,6708
47784,1800000,0,6709
47785,1800000,0,6710
47786,1530000,7267585,4936
47787,500000,150277,6711
47788,1493619,0,6712
47789,0,23311391,5588
47790,1700000,9700000,6701
47791,1700000,0,5931
47792,2000000,572809,6713
47793,1700000,1943649,6714
47794,0,0,6591
47795,1000000,4235151,6715
47796,0,0,6716
47797,1644736,7433101,6533
47798,1650000,30500000,6319
47799,1600000,5400000,6528
47800,0,0,6717
47801,0,6033999,6718
47802,0,2592808,6719
47804,0,0,6721
47805,0,0,6722
47806,1600000,4420000,5179
47809,0,0,6725
47810,0,0,6726
47811,2000000,22179430,6727
47812,1500000,11806119,6728
47813,1500000,9600000,6533
47814,1500000,7412216,6633
47815,1500000,11098131,6103
47816,1000000,10013424,5552
47817,17000000,0,5230
47818,1500000,7000000,5686
47819,0,0,5599
47820,1500000,2375097,6110
47821,1500000,97009150,4794
47822,1500000,2300000,6729
47823,1500000,0,6730
47824,0,0,6731
47825,1500000,712294,6732
47826,1500000,3566225,6733
47827,1500000,418961,6461
47828,1500000,416925,6734
47829,0,414404,5231
47830,0,0,6735
47831,1500000,373967,5894
47832,0,0,6736
47833,0,330048,6737
47834,0,0,6738
47835,1,8500000,6739
47836,0,0,6740
47837,1500000,173066,6741
47838,1500000,0,5950
47839,1500000,0,6742
47840,1500000,0,6010
47841,1200000,0,6182
47842,1500000,32000,6743
47843,2000000,0,6744
47845,1500000,1165882,5849
47846,0,0,6745
47847,0,0,6746
47848,1,0,6747
47849,0,0,6748
47850,9000000,0,6749
47851,0,1500000,6750
47852,0,0,6751
47853,0,0,6752
47854,1500000,0,6753
47855,0,0,6754
47856,1488423,184925486,6623
47857,1400000,0,6755
47858,1455000,2620000,6756
47859,1,0,6757
47860,2000000,0,6758
47861,3150000,0,6311
47862,0,0,6759
47863,0,0,6760
47864,1377800,0,6761
47865,1350000,3897569,4888
47866,0,0,6762
47867,1300000,0,6222
47868,0,0,6763
47870,0,619042,6765
47871,0,1632,6766
47872,0,0,6767
47873,0,0,6768
47874,1000000,0,6769
47875,0,0,6770
47877,0,0,6771
47878,1288000,6000000,5686
47879,1250000,21722776,5362
47880,1250000,11000000,6454
47881,1250000,3412497,6772
47882,0,0,6773
47883,15000000,0,6774
47884,1250000,8500000,6775
47885,1250000,6000000,6528
47886,0,0,5195
47887,1200000,0,4909
47888,1200000,103911669,4794
47889,3000000,18492362,5184
47890,1,0,6776
47892,0,0,5628
47893,0,0,5936
47894,1200000,7000000,5686
47895,0,0,6778
47896,1200000,2861020,6779
47897,1200000,14661007,4927
47898,0,0,6431
47899,1200000,6000000,5497
47900,0,0,6780
47901,1250000,0,6781
47903,900000,25000,6050
47904,1200000,0,6782
47905,1344000,0,6783
47906,0,0,6784
47907,0,0,6785
47908,0,0,6786
47909,1200000,2736000,6369
47910,0,0,6787
47912,2600000,2850263,5079
47913,1200000,0,6788
47914,0,0,6789
47915,0,0,6790
47916,3000000,18637690,6791
47917,0,0,6346
47918,1100000,1400000,6792
47920,1596010,0,6793
47921,0,0,6794
47922,1100000,0,6795
47923,1100000,4105187,6796
47924,0,0,6797
47925,0,0,6798
47926,878000,10462500,6369
47927,0,0,6799
47928,1250000,0,6800
47929,1000000,0,6801
47930,1000000,117235147,5302
47931,0,0,6802
47932,1000000,37600000,6233
47933,1000000,62882090,6803
47934,1300000,28262574,4809
47935,1000000,17985893,5017
47936,950000,59600000,5252
47937,0,18112929,6804
47938,1000000,14564027,6805
47939,5000000,23507567,6806
47940,1000000,10047674,5523
47941,1000000,10037390,6807
47942,3500000,16566240,5866
47943,1000000,13350369,6808
47944,1000000,101758490,5681
47945,2090000,40000000,6809
47946,1000000,9000000,6810
47947,1000000,46243000,5932
47948,1000000,7800000,6811
47949,0,0,4809
47950,5000000,6833445,6232
47951,0,0,6812
47952,1000000,9138338,6813
47953,0,0,6814
47954,0,5355847,6815
